-26,lane_left/lane_left36.png,lane_middle/lane_middle36,lane_right/lane_right36.png
-85,lane_left/lane_left37.png,lane_middle/lane_middle37,lane_right/lane_right37.png
4,lane_left/lane_left38.png,lane_middle/lane_middle38,lane_right/lane_right38.png
-8,lane_left/lane_left39.png,lane_middle/lane_middle39,lane_right/lane_right39.png
-26,lane_left/lane_left40.png,lane_middle/lane_middle40,lane_right/lane_right40.png
-27,lane_left/lane_left41.png,lane_middle/lane_middle41,lane_right/lane_right41.png
-4,lane_left/lane_left42.png,lane_middle/lane_middle42,lane_right/lane_right42.png
12,lane_left/lane_left43.png,lane_middle/lane_middle43,lane_right/lane_right43.png
-7,lane_left/lane_left44.png,lane_middle/lane_middle44,lane_right/lane_right44.png
3,lane_left/lane_left45.png,lane_middle/lane_middle45,lane_right/lane_right45.png
-20,lane_left/lane_left46.png,lane_middle/lane_middle46,lane_right/lane_right46.png
-24,lane_left/lane_left47.png,lane_middle/lane_middle47,lane_right/lane_right47.png
-6,lane_left/lane_left48.png,lane_middle/lane_middle48,lane_right/lane_right48.png
-2,lane_left/lane_left49.png,lane_middle/lane_middle49,lane_right/lane_right49.png
-3,lane_left/lane_left50.png,lane_middle/lane_middle50,lane_right/lane_right50.png
-25,lane_left/lane_left51.png,lane_middle/lane_middle51,lane_right/lane_right51.png
2,lane_left/lane_left52.png,lane_middle/lane_middle52,lane_right/lane_right52.png
-11,lane_left/lane_left53.png,lane_middle/lane_middle53,lane_right/lane_right53.png
-10,lane_left/lane_left54.png,lane_middle/lane_middle54,lane_right/lane_right54.png
4,lane_left/lane_left55.png,lane_middle/lane_middle55,lane_right/lane_right55.png
-4,lane_left/lane_left56.png,lane_middle/lane_middle56,lane_right/lane_right56.png
-16,lane_left/lane_left57.png,lane_middle/lane_middle57,lane_right/lane_right57.png
-25,lane_left/lane_left58.png,lane_middle/lane_middle58,lane_right/lane_right58.png
-11,lane_left/lane_left59.png,lane_middle/lane_middle59,lane_right/lane_right59.png
-16,lane_left/lane_left60.png,lane_middle/lane_middle60,lane_right/lane_right60.png
-8,lane_left/lane_left61.png,lane_middle/lane_middle61,lane_right/lane_right61.png
5,lane_left/lane_left62.png,lane_middle/lane_middle62,lane_right/lane_right62.png
-26,lane_left/lane_left63.png,lane_middle/lane_middle63,lane_right/lane_right63.png
25,lane_left/lane_left64.png,lane_middle/lane_middle64,lane_right/lane_right64.png
-5,lane_left/lane_left65.png,lane_middle/lane_middle65,lane_right/lane_right65.png
-14,lane_left/lane_left66.png,lane_middle/lane_middle66,lane_right/lane_right66.png
-8,lane_left/lane_left67.png,lane_middle/lane_middle67,lane_right/lane_right67.png
-5,lane_left/lane_left68.png,lane_middle/lane_middle68,lane_right/lane_right68.png
-8,lane_left/lane_left69.png,lane_middle/lane_middle69,lane_right/lane_right69.png
-12,lane_left/lane_left70.png,lane_middle/lane_middle70,lane_right/lane_right70.png
-15,lane_left/lane_left71.png,lane_middle/lane_middle71,lane_right/lane_right71.png
-9,lane_left/lane_left72.png,lane_middle/lane_middle72,lane_right/lane_right72.png
-18,lane_left/lane_left73.png,lane_middle/lane_middle73,lane_right/lane_right73.png
-40,lane_left/lane_left74.png,lane_middle/lane_middle74,lane_right/lane_right74.png
-29,lane_left/lane_left75.png,lane_middle/lane_middle75,lane_right/lane_right75.png
-4,lane_left/lane_left76.png,lane_middle/lane_middle76,lane_right/lane_right76.png
-16,lane_left/lane_left77.png,lane_middle/lane_middle77,lane_right/lane_right77.png
-4,lane_left/lane_left78.png,lane_middle/lane_middle78,lane_right/lane_right78.png
-3,lane_left/lane_left79.png,lane_middle/lane_middle79,lane_right/lane_right79.png
-38,lane_left/lane_left80.png,lane_middle/lane_middle80,lane_right/lane_right80.png
-29,lane_left/lane_left81.png,lane_middle/lane_middle81,lane_right/lane_right81.png
1,lane_left/lane_left82.png,lane_middle/lane_middle82,lane_right/lane_right82.png
-30,lane_left/lane_left83.png,lane_middle/lane_middle83,lane_right/lane_right83.png
2,lane_left/lane_left84.png,lane_middle/lane_middle84,lane_right/lane_right84.png
-7,lane_left/lane_left85.png,lane_middle/lane_middle85,lane_right/lane_right85.png
-3,lane_left/lane_left86.png,lane_middle/lane_middle86,lane_right/lane_right86.png
-3,lane_left/lane_left87.png,lane_middle/lane_middle87,lane_right/lane_right87.png
20,lane_left/lane_left88.png,lane_middle/lane_middle88,lane_right/lane_right88.png
22,lane_left/lane_left89.png,lane_middle/lane_middle89,lane_right/lane_right89.png
-4,lane_left/lane_left90.png,lane_middle/lane_middle90,lane_right/lane_right90.png
7,lane_left/lane_left91.png,lane_middle/lane_middle91,lane_right/lane_right91.png
-3,lane_left/lane_left92.png,lane_middle/lane_middle92,lane_right/lane_right92.png
-2,lane_left/lane_left93.png,lane_middle/lane_middle93,lane_right/lane_right93.png
-23,lane_left/lane_left94.png,lane_middle/lane_middle94,lane_right/lane_right94.png
-7,lane_left/lane_left95.png,lane_middle/lane_middle95,lane_right/lane_right95.png
-8,lane_left/lane_left96.png,lane_middle/lane_middle96,lane_right/lane_right96.png
-23,lane_left/lane_left97.png,lane_middle/lane_middle97,lane_right/lane_right97.png
7,lane_left/lane_left98.png,lane_middle/lane_middle98,lane_right/lane_right98.png
-22,lane_left/lane_left99.png,lane_middle/lane_middle99,lane_right/lane_right99.png
-37,lane_left/lane_left100.png,lane_middle/lane_middle100,lane_right/lane_right100.png
-24,lane_left/lane_left101.png,lane_middle/lane_middle101,lane_right/lane_right101.png
-17,lane_left/lane_left102.png,lane_middle/lane_middle102,lane_right/lane_right102.png
-32,lane_left/lane_left103.png,lane_middle/lane_middle103,lane_right/lane_right103.png
-20,lane_left/lane_left104.png,lane_middle/lane_middle104,lane_right/lane_right104.png
-25,lane_left/lane_left105.png,lane_middle/lane_middle105,lane_right/lane_right105.png
-5,lane_left/lane_left106.png,lane_middle/lane_middle106,lane_right/lane_right106.png
10,lane_left/lane_left107.png,lane_middle/lane_middle107,lane_right/lane_right107.png
7,lane_left/lane_left108.png,lane_middle/lane_middle108,lane_right/lane_right108.png
6,lane_left/lane_left109.png,lane_middle/lane_middle109,lane_right/lane_right109.png
-29,lane_left/lane_left110.png,lane_middle/lane_middle110,lane_right/lane_right110.png
24,lane_left/lane_left111.png,lane_middle/lane_middle111,lane_right/lane_right111.png
-21,lane_left/lane_left112.png,lane_middle/lane_middle112,lane_right/lane_right112.png
8,lane_left/lane_left113.png,lane_middle/lane_middle113,lane_right/lane_right113.png
0,lane_left/lane_left114.png,lane_middle/lane_middle114,lane_right/lane_right114.png
-8,lane_left/lane_left115.png,lane_middle/lane_middle115,lane_right/lane_right115.png
-23,lane_left/lane_left116.png,lane_middle/lane_middle116,lane_right/lane_right116.png
-23,lane_left/lane_left117.png,lane_middle/lane_middle117,lane_right/lane_right117.png
-4,lane_left/lane_left118.png,lane_middle/lane_middle118,lane_right/lane_right118.png
-59,lane_left/lane_left119.png,lane_middle/lane_middle119,lane_right/lane_right119.png
-15,lane_left/lane_left120.png,lane_middle/lane_middle120,lane_right/lane_right120.png
-11,lane_left/lane_left121.png,lane_middle/lane_middle121,lane_right/lane_right121.png
-9,lane_left/lane_left122.png,lane_middle/lane_middle122,lane_right/lane_right122.png
-10,lane_left/lane_left123.png,lane_middle/lane_middle123,lane_right/lane_right123.png
34,lane_left/lane_left124.png,lane_middle/lane_middle124,lane_right/lane_right124.png
-10,lane_left/lane_left125.png,lane_middle/lane_middle125,lane_right/lane_right125.png
-6,lane_left/lane_left126.png,lane_middle/lane_middle126,lane_right/lane_right126.png
-1,lane_left/lane_left127.png,lane_middle/lane_middle127,lane_right/lane_right127.png
-3,lane_left/lane_left128.png,lane_middle/lane_middle128,lane_right/lane_right128.png
5,lane_left/lane_left129.png,lane_middle/lane_middle129,lane_right/lane_right129.png
-1,lane_left/lane_left130.png,lane_middle/lane_middle130,lane_right/lane_right130.png
6,lane_left/lane_left131.png,lane_middle/lane_middle131,lane_right/lane_right131.png
-11,lane_left/lane_left132.png,lane_middle/lane_middle132,lane_right/lane_right132.png
4,lane_left/lane_left133.png,lane_middle/lane_middle133,lane_right/lane_right133.png
-7,lane_left/lane_left134.png,lane_middle/lane_middle134,lane_right/lane_right134.png
-12,lane_left/lane_left135.png,lane_middle/lane_middle135,lane_right/lane_right135.png
-12,lane_left/lane_left136.png,lane_middle/lane_middle136,lane_right/lane_right136.png
0,lane_left/lane_left137.png,lane_middle/lane_middle137,lane_right/lane_right137.png
-9,lane_left/lane_left138.png,lane_middle/lane_middle138,lane_right/lane_right138.png
-8,lane_left/lane_left139.png,lane_middle/lane_middle139,lane_right/lane_right139.png
-9,lane_left/lane_left140.png,lane_middle/lane_middle140,lane_right/lane_right140.png
-12,lane_left/lane_left141.png,lane_middle/lane_middle141,lane_right/lane_right141.png
-8,lane_left/lane_left142.png,lane_middle/lane_middle142,lane_right/lane_right142.png
-18,lane_left/lane_left143.png,lane_middle/lane_middle143,lane_right/lane_right143.png
-6,lane_left/lane_left144.png,lane_middle/lane_middle144,lane_right/lane_right144.png
-5,lane_left/lane_left145.png,lane_middle/lane_middle145,lane_right/lane_right145.png
8,lane_left/lane_left146.png,lane_middle/lane_middle146,lane_right/lane_right146.png
-8,lane_left/lane_left147.png,lane_middle/lane_middle147,lane_right/lane_right147.png
-6,lane_left/lane_left148.png,lane_middle/lane_middle148,lane_right/lane_right148.png
-1,lane_left/lane_left149.png,lane_middle/lane_middle149,lane_right/lane_right149.png
-8,lane_left/lane_left150.png,lane_middle/lane_middle150,lane_right/lane_right150.png
1,lane_left/lane_left151.png,lane_middle/lane_middle151,lane_right/lane_right151.png
-4,lane_left/lane_left152.png,lane_middle/lane_middle152,lane_right/lane_right152.png
-15,lane_left/lane_left153.png,lane_middle/lane_middle153,lane_right/lane_right153.png
-1,lane_left/lane_left154.png,lane_middle/lane_middle154,lane_right/lane_right154.png
-11,lane_left/lane_left155.png,lane_middle/lane_middle155,lane_right/lane_right155.png
-24,lane_left/lane_left156.png,lane_middle/lane_middle156,lane_right/lane_right156.png
-31,lane_left/lane_left157.png,lane_middle/lane_middle157,lane_right/lane_right157.png
-13,lane_left/lane_left158.png,lane_middle/lane_middle158,lane_right/lane_right158.png
-29,lane_left/lane_left159.png,lane_middle/lane_middle159,lane_right/lane_right159.png
-6,lane_left/lane_left160.png,lane_middle/lane_middle160,lane_right/lane_right160.png
-26,lane_left/lane_left161.png,lane_middle/lane_middle161,lane_right/lane_right161.png
-6,lane_left/lane_left162.png,lane_middle/lane_middle162,lane_right/lane_right162.png
-28,lane_left/lane_left163.png,lane_middle/lane_middle163,lane_right/lane_right163.png
-15,lane_left/lane_left164.png,lane_middle/lane_middle164,lane_right/lane_right164.png
-18,lane_left/lane_left165.png,lane_middle/lane_middle165,lane_right/lane_right165.png
-55,lane_left/lane_left166.png,lane_middle/lane_middle166,lane_right/lane_right166.png
-4,lane_left/lane_left167.png,lane_middle/lane_middle167,lane_right/lane_right167.png
3,lane_left/lane_left168.png,lane_middle/lane_middle168,lane_right/lane_right168.png
-8,lane_left/lane_left169.png,lane_middle/lane_middle169,lane_right/lane_right169.png
4,lane_left/lane_left170.png,lane_middle/lane_middle170,lane_right/lane_right170.png
-29,lane_left/lane_left171.png,lane_middle/lane_middle171,lane_right/lane_right171.png
-8,lane_left/lane_left172.png,lane_middle/lane_middle172,lane_right/lane_right172.png
-2,lane_left/lane_left173.png,lane_middle/lane_middle173,lane_right/lane_right173.png
-3,lane_left/lane_left174.png,lane_middle/lane_middle174,lane_right/lane_right174.png
-17,lane_left/lane_left175.png,lane_middle/lane_middle175,lane_right/lane_right175.png
-21,lane_left/lane_left176.png,lane_middle/lane_middle176,lane_right/lane_right176.png
4,lane_left/lane_left177.png,lane_middle/lane_middle177,lane_right/lane_right177.png
-5,lane_left/lane_left178.png,lane_middle/lane_middle178,lane_right/lane_right178.png
20,lane_left/lane_left179.png,lane_middle/lane_middle179,lane_right/lane_right179.png
-23,lane_left/lane_left180.png,lane_middle/lane_middle180,lane_right/lane_right180.png
-4,lane_left/lane_left181.png,lane_middle/lane_middle181,lane_right/lane_right181.png
-2,lane_left/lane_left182.png,lane_middle/lane_middle182,lane_right/lane_right182.png
29,lane_left/lane_left183.png,lane_middle/lane_middle183,lane_right/lane_right183.png
-4,lane_left/lane_left184.png,lane_middle/lane_middle184,lane_right/lane_right184.png
-50,lane_left/lane_left185.png,lane_middle/lane_middle185,lane_right/lane_right185.png
-33,lane_left/lane_left186.png,lane_middle/lane_middle186,lane_right/lane_right186.png
-23,lane_left/lane_left187.png,lane_middle/lane_middle187,lane_right/lane_right187.png
-15,lane_left/lane_left188.png,lane_middle/lane_middle188,lane_right/lane_right188.png
-4,lane_left/lane_left189.png,lane_middle/lane_middle189,lane_right/lane_right189.png
-4,lane_left/lane_left190.png,lane_middle/lane_middle190,lane_right/lane_right190.png
1,lane_left/lane_left191.png,lane_middle/lane_middle191,lane_right/lane_right191.png
-5,lane_left/lane_left192.png,lane_middle/lane_middle192,lane_right/lane_right192.png
-37,lane_left/lane_left193.png,lane_middle/lane_middle193,lane_right/lane_right193.png
-5,lane_left/lane_left194.png,lane_middle/lane_middle194,lane_right/lane_right194.png
-13,lane_left/lane_left195.png,lane_middle/lane_middle195,lane_right/lane_right195.png
4,lane_left/lane_left196.png,lane_middle/lane_middle196,lane_right/lane_right196.png
10,lane_left/lane_left197.png,lane_middle/lane_middle197,lane_right/lane_right197.png
-9,lane_left/lane_left198.png,lane_middle/lane_middle198,lane_right/lane_right198.png
-27,lane_left/lane_left199.png,lane_middle/lane_middle199,lane_right/lane_right199.png
2,lane_left/lane_left200.png,lane_middle/lane_middle200,lane_right/lane_right200.png
-6,lane_left/lane_left201.png,lane_middle/lane_middle201,lane_right/lane_right201.png
-32,lane_left/lane_left202.png,lane_middle/lane_middle202,lane_right/lane_right202.png
-7,lane_left/lane_left203.png,lane_middle/lane_middle203,lane_right/lane_right203.png
-1,lane_left/lane_left204.png,lane_middle/lane_middle204,lane_right/lane_right204.png
3,lane_left/lane_left205.png,lane_middle/lane_middle205,lane_right/lane_right205.png
-10,lane_left/lane_left206.png,lane_middle/lane_middle206,lane_right/lane_right206.png
12,lane_left/lane_left207.png,lane_middle/lane_middle207,lane_right/lane_right207.png
-2,lane_left/lane_left208.png,lane_middle/lane_middle208,lane_right/lane_right208.png
-12,lane_left/lane_left209.png,lane_middle/lane_middle209,lane_right/lane_right209.png
-8,lane_left/lane_left210.png,lane_middle/lane_middle210,lane_right/lane_right210.png
-5,lane_left/lane_left211.png,lane_middle/lane_middle211,lane_right/lane_right211.png
-7,lane_left/lane_left212.png,lane_middle/lane_middle212,lane_right/lane_right212.png
-8,lane_left/lane_left213.png,lane_middle/lane_middle213,lane_right/lane_right213.png
-29,lane_left/lane_left214.png,lane_middle/lane_middle214,lane_right/lane_right214.png
3,lane_left/lane_left215.png,lane_middle/lane_middle215,lane_right/lane_right215.png
0,lane_left/lane_left216.png,lane_middle/lane_middle216,lane_right/lane_right216.png
-11,lane_left/lane_left217.png,lane_middle/lane_middle217,lane_right/lane_right217.png
-12,lane_left/lane_left218.png,lane_middle/lane_middle218,lane_right/lane_right218.png
-9,lane_left/lane_left219.png,lane_middle/lane_middle219,lane_right/lane_right219.png
-16,lane_left/lane_left220.png,lane_middle/lane_middle220,lane_right/lane_right220.png
-1,lane_left/lane_left221.png,lane_middle/lane_middle221,lane_right/lane_right221.png
-8,lane_left/lane_left222.png,lane_middle/lane_middle222,lane_right/lane_right222.png
1,lane_left/lane_left223.png,lane_middle/lane_middle223,lane_right/lane_right223.png
-7,lane_left/lane_left224.png,lane_middle/lane_middle224,lane_right/lane_right224.png
13,lane_left/lane_left225.png,lane_middle/lane_middle225,lane_right/lane_right225.png
3,lane_left/lane_left226.png,lane_middle/lane_middle226,lane_right/lane_right226.png
-16,lane_left/lane_left227.png,lane_middle/lane_middle227,lane_right/lane_right227.png
0,lane_left/lane_left228.png,lane_middle/lane_middle228,lane_right/lane_right228.png
-71,lane_left/lane_left229.png,lane_middle/lane_middle229,lane_right/lane_right229.png
24,lane_left/lane_left230.png,lane_middle/lane_middle230,lane_right/lane_right230.png
2,lane_left/lane_left231.png,lane_middle/lane_middle231,lane_right/lane_right231.png
33,lane_left/lane_left232.png,lane_middle/lane_middle232,lane_right/lane_right232.png
9,lane_left/lane_left233.png,lane_middle/lane_middle233,lane_right/lane_right233.png
-12,lane_left/lane_left234.png,lane_middle/lane_middle234,lane_right/lane_right234.png
-13,lane_left/lane_left235.png,lane_middle/lane_middle235,lane_right/lane_right235.png
1,lane_left/lane_left236.png,lane_middle/lane_middle236,lane_right/lane_right236.png
8,lane_left/lane_left237.png,lane_middle/lane_middle237,lane_right/lane_right237.png
2,lane_left/lane_left238.png,lane_middle/lane_middle238,lane_right/lane_right238.png
-6,lane_left/lane_left239.png,lane_middle/lane_middle239,lane_right/lane_right239.png
-4,lane_left/lane_left240.png,lane_middle/lane_middle240,lane_right/lane_right240.png
-31,lane_left/lane_left241.png,lane_middle/lane_middle241,lane_right/lane_right241.png
-16,lane_left/lane_left242.png,lane_middle/lane_middle242,lane_right/lane_right242.png
-10,lane_left/lane_left243.png,lane_middle/lane_middle243,lane_right/lane_right243.png
-3,lane_left/lane_left244.png,lane_middle/lane_middle244,lane_right/lane_right244.png
-13,lane_left/lane_left245.png,lane_middle/lane_middle245,lane_right/lane_right245.png
-13,lane_left/lane_left246.png,lane_middle/lane_middle246,lane_right/lane_right246.png
27,lane_left/lane_left247.png,lane_middle/lane_middle247,lane_right/lane_right247.png
-25,lane_left/lane_left248.png,lane_middle/lane_middle248,lane_right/lane_right248.png
-12,lane_left/lane_left249.png,lane_middle/lane_middle249,lane_right/lane_right249.png
-3,lane_left/lane_left250.png,lane_middle/lane_middle250,lane_right/lane_right250.png
14,lane_left/lane_left251.png,lane_middle/lane_middle251,lane_right/lane_right251.png
-13,lane_left/lane_left252.png,lane_middle/lane_middle252,lane_right/lane_right252.png
-3,lane_left/lane_left253.png,lane_middle/lane_middle253,lane_right/lane_right253.png
5,lane_left/lane_left254.png,lane_middle/lane_middle254,lane_right/lane_right254.png
-14,lane_left/lane_left255.png,lane_middle/lane_middle255,lane_right/lane_right255.png
-8,lane_left/lane_left256.png,lane_middle/lane_middle256,lane_right/lane_right256.png
-7,lane_left/lane_left257.png,lane_middle/lane_middle257,lane_right/lane_right257.png
-29,lane_left/lane_left258.png,lane_middle/lane_middle258,lane_right/lane_right258.png
-4,lane_left/lane_left259.png,lane_middle/lane_middle259,lane_right/lane_right259.png
1,lane_left/lane_left260.png,lane_middle/lane_middle260,lane_right/lane_right260.png
3,lane_left/lane_left261.png,lane_middle/lane_middle261,lane_right/lane_right261.png
-10,lane_left/lane_left262.png,lane_middle/lane_middle262,lane_right/lane_right262.png
-7,lane_left/lane_left263.png,lane_middle/lane_middle263,lane_right/lane_right263.png
-3,lane_left/lane_left264.png,lane_middle/lane_middle264,lane_right/lane_right264.png
3,lane_left/lane_left265.png,lane_middle/lane_middle265,lane_right/lane_right265.png
0,lane_left/lane_left266.png,lane_middle/lane_middle266,lane_right/lane_right266.png
2,lane_left/lane_left267.png,lane_middle/lane_middle267,lane_right/lane_right267.png
-3,lane_left/lane_left268.png,lane_middle/lane_middle268,lane_right/lane_right268.png
-1,lane_left/lane_left269.png,lane_middle/lane_middle269,lane_right/lane_right269.png
5,lane_left/lane_left270.png,lane_middle/lane_middle270,lane_right/lane_right270.png
-16,lane_left/lane_left271.png,lane_middle/lane_middle271,lane_right/lane_right271.png
-10,lane_left/lane_left272.png,lane_middle/lane_middle272,lane_right/lane_right272.png
-4,lane_left/lane_left273.png,lane_middle/lane_middle273,lane_right/lane_right273.png
-9,lane_left/lane_left274.png,lane_middle/lane_middle274,lane_right/lane_right274.png
-8,lane_left/lane_left275.png,lane_middle/lane_middle275,lane_right/lane_right275.png
-6,lane_left/lane_left276.png,lane_middle/lane_middle276,lane_right/lane_right276.png
-11,lane_left/lane_left277.png,lane_middle/lane_middle277,lane_right/lane_right277.png
-37,lane_left/lane_left278.png,lane_middle/lane_middle278,lane_right/lane_right278.png
-1,lane_left/lane_left279.png,lane_middle/lane_middle279,lane_right/lane_right279.png
-23,lane_left/lane_left280.png,lane_middle/lane_middle280,lane_right/lane_right280.png
10,lane_left/lane_left281.png,lane_middle/lane_middle281,lane_right/lane_right281.png
5,lane_left/lane_left282.png,lane_middle/lane_middle282,lane_right/lane_right282.png
-5,lane_left/lane_left283.png,lane_middle/lane_middle283,lane_right/lane_right283.png
-11,lane_left/lane_left284.png,lane_middle/lane_middle284,lane_right/lane_right284.png
-28,lane_left/lane_left285.png,lane_middle/lane_middle285,lane_right/lane_right285.png
-12,lane_left/lane_left286.png,lane_middle/lane_middle286,lane_right/lane_right286.png
-3,lane_left/lane_left287.png,lane_middle/lane_middle287,lane_right/lane_right287.png
-5,lane_left/lane_left288.png,lane_middle/lane_middle288,lane_right/lane_right288.png
7,lane_left/lane_left289.png,lane_middle/lane_middle289,lane_right/lane_right289.png
-72,lane_left/lane_left290.png,lane_middle/lane_middle290,lane_right/lane_right290.png
-6,lane_left/lane_left291.png,lane_middle/lane_middle291,lane_right/lane_right291.png
-6,lane_left/lane_left292.png,lane_middle/lane_middle292,lane_right/lane_right292.png
-25,lane_left/lane_left293.png,lane_middle/lane_middle293,lane_right/lane_right293.png
2,lane_left/lane_left294.png,lane_middle/lane_middle294,lane_right/lane_right294.png
-25,lane_left/lane_left295.png,lane_middle/lane_middle295,lane_right/lane_right295.png
-19,lane_left/lane_left296.png,lane_middle/lane_middle296,lane_right/lane_right296.png
1,lane_left/lane_left297.png,lane_middle/lane_middle297,lane_right/lane_right297.png
1,lane_left/lane_left298.png,lane_middle/lane_middle298,lane_right/lane_right298.png
12,lane_left/lane_left299.png,lane_middle/lane_middle299,lane_right/lane_right299.png
19,lane_left/lane_left300.png,lane_middle/lane_middle300,lane_right/lane_right300.png
1,lane_left/lane_left301.png,lane_middle/lane_middle301,lane_right/lane_right301.png
3,lane_left/lane_left302.png,lane_middle/lane_middle302,lane_right/lane_right302.png
-19,lane_left/lane_left303.png,lane_middle/lane_middle303,lane_right/lane_right303.png
-8,lane_left/lane_left304.png,lane_middle/lane_middle304,lane_right/lane_right304.png
0,lane_left/lane_left305.png,lane_middle/lane_middle305,lane_right/lane_right305.png
7,lane_left/lane_left306.png,lane_middle/lane_middle306,lane_right/lane_right306.png
-10,lane_left/lane_left307.png,lane_middle/lane_middle307,lane_right/lane_right307.png
-10,lane_left/lane_left308.png,lane_middle/lane_middle308,lane_right/lane_right308.png
2,lane_left/lane_left309.png,lane_middle/lane_middle309,lane_right/lane_right309.png
-11,lane_left/lane_left310.png,lane_middle/lane_middle310,lane_right/lane_right310.png
-25,lane_left/lane_left311.png,lane_middle/lane_middle311,lane_right/lane_right311.png
-11,lane_left/lane_left312.png,lane_middle/lane_middle312,lane_right/lane_right312.png
-6,lane_left/lane_left313.png,lane_middle/lane_middle313,lane_right/lane_right313.png
-36,lane_left/lane_left314.png,lane_middle/lane_middle314,lane_right/lane_right314.png
1,lane_left/lane_left315.png,lane_middle/lane_middle315,lane_right/lane_right315.png
-5,lane_left/lane_left316.png,lane_middle/lane_middle316,lane_right/lane_right316.png
-82,lane_left/lane_left317.png,lane_middle/lane_middle317,lane_right/lane_right317.png
-20,lane_left/lane_left318.png,lane_middle/lane_middle318,lane_right/lane_right318.png
-11,lane_left/lane_left319.png,lane_middle/lane_middle319,lane_right/lane_right319.png
5,lane_left/lane_left320.png,lane_middle/lane_middle320,lane_right/lane_right320.png
-10,lane_left/lane_left321.png,lane_middle/lane_middle321,lane_right/lane_right321.png
-24,lane_left/lane_left322.png,lane_middle/lane_middle322,lane_right/lane_right322.png
-5,lane_left/lane_left323.png,lane_middle/lane_middle323,lane_right/lane_right323.png
-21,lane_left/lane_left324.png,lane_middle/lane_middle324,lane_right/lane_right324.png
12,lane_left/lane_left325.png,lane_middle/lane_middle325,lane_right/lane_right325.png
-9,lane_left/lane_left326.png,lane_middle/lane_middle326,lane_right/lane_right326.png
-17,lane_left/lane_left327.png,lane_middle/lane_middle327,lane_right/lane_right327.png
-4,lane_left/lane_left328.png,lane_middle/lane_middle328,lane_right/lane_right328.png
7,lane_left/lane_left329.png,lane_middle/lane_middle329,lane_right/lane_right329.png
0,lane_left/lane_left330.png,lane_middle/lane_middle330,lane_right/lane_right330.png
14,lane_left/lane_left331.png,lane_middle/lane_middle331,lane_right/lane_right331.png
-15,lane_left/lane_left332.png,lane_middle/lane_middle332,lane_right/lane_right332.png
-9,lane_left/lane_left333.png,lane_middle/lane_middle333,lane_right/lane_right333.png
-14,lane_left/lane_left334.png,lane_middle/lane_middle334,lane_right/lane_right334.png
